% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
145	1	14	15	0	28	277	0	1
145	1	17	27	0	28	277	0	1
145	1	18	30	0	28	277	0	1
145	1	19	28	0	28	277	0	1
145	1	20	13	0	28	277	0	1
146	1	4	42	0	28	277	0	1
146	1	6	39	0	28	277	0	1
146	1	7	38	0	28	277	0	1
146	1	8	43	0	28	277	0	1
146	1	9	36	0	28	277	0	1
146	1	10	37	0	28	277	0	1
146	1	15	45	0	28	277	0	1
146	1	16	44	0	28	277	0	1
147	1	1	3	0	28	277	0	1
147	1	2	14	0	28	277	0	1
147	1	5	1	0	28	277	0	1
147	1	11	16	0	28	277	0	1
147	1	12	2	0	28	277	0	1
147	1	13	4	0	28	277	0	1
147	1	14	15	0	28	277	0	1
147	1	20	13	0	28	277	0	1
148	1	3	29	0	28	277	0	1
148	1	6	39	0	28	277	0	1
148	1	7	38	0	28	277	0	1
148	1	9	36	0	28	277	0	1
148	1	10	37	0	28	277	0	1
148	1	17	27	0	28	277	0	1
148	1	18	30	0	28	277	0	1
148	1	19	28	0	28	277	0	1
149	1	1	3	0	28	277	0	1
149	1	4	42	0	28	277	0	1
149	1	5	1	0	28	277	0	1
149	1	8	43	0	28	277	0	1
149	1	12	2	0	28	277	0	1
149	1	13	4	0	28	277	0	1
149	1	15	45	0	28	277	0	1
149	1	16	44	0	28	277	0	1
150	1	2	14	0	28	277	0	1
150	1	3	29	0	28	277	0	1
150	1	11	16	0	28	277	0	1
150	1	14	15	0	28	277	0	1
150	1	17	27	0	28	277	0	1
150	1	18	30	0	28	277	0	1
150	1	19	28	0	28	277	0	1
150	1	20	13	0	28	277	0	1
151	1	4	42	0	28	277	0	1
151	1	6	39	0	28	277	0	1
151	1	7	38	0	28	277	0	1
151	1	8	43	0	28	277	0	1
151	1	9	36	0	28	277	0	1
151	1	10	37	0	28	277	0	1
151	1	15	45	0	28	277	0	1
151	1	16	44	0	28	277	0	1
152	1	1	3	0	28	277	0	1
152	1	2	14	0	28	277	0	1
152	1	5	1	0	28	277	0	1
152	1	11	16	0	28	277	0	1
152	1	12	2	0	28	277	0	1
152	1	13	4	0	28	277	0	1
152	1	14	15	0	28	277	0	1
152	1	20	13	0	28	277	0	1
153	1	3	29	0	28	277	0	1
153	1	6	39	0	28	277	0	1
153	1	7	38	0	28	277	0	1
153	1	9	36	0	28	277	0	1
153	1	10	37	0	28	277	0	1
153	1	17	27	0	28	277	0	1
153	1	18	30	0	28	277	0	1
153	1	19	28	0	28	277	0	1
154	1	1	3	0	28	277	0	1
154	1	4	42	0	28	277	0	1
154	1	5	1	0	28	277	0	1
154	1	8	43	0	28	277	0	1
154	1	12	2	0	28	277	0	1
154	1	13	4	0	28	277	0	1
154	1	15	45	0	28	277	0	1
154	1	16	44	0	28	277	0	1
155	1	2	14	0	28	277	0	1
155	1	3	29	0	28	277	0	1
155	1	11	16	0	28	277	0	1
155	1	14	15	0	28	277	0	1
155	1	17	27	0	28	277	0	1
155	1	18	30	0	28	277	0	1
155	1	19	28	0	28	277	0	1
155	1	20	13	0	28	277	0	1
156	1	4	42	0	28	277	0	1
156	1	6	39	0	28	277	0	1
156	1	7	38	0	28	277	0	1
156	1	8	43	0	28	277	0	1
156	1	9	36	0	28	277	0	1
156	1	10	37	0	28	277	0	1
156	1	15	45	0	28	277	0	1
156	1	16	44	0	28	277	0	1
157	1	1	3	0	28	277	0	1
157	1	2	14	0	28	277	0	1
157	1	5	1	0	28	277	0	1
157	1	11	16	0	28	277	0	1
157	1	12	2	0	28	277	0	1
157	1	13	4	0	28	277	0	1
157	1	14	15	0	28	277	0	1
157	1	20	13	0	28	277	0	1
158	1	3	29	0	28	277	0	1
158	1	6	39	0	28	277	0	1
158	1	7	38	0	28	277	0	1
158	1	9	36	0	28	277	0	1
158	1	10	37	0	28	277	0	1
158	1	17	27	0	28	277	0	1
158	1	18	30	0	28	277	0	1
158	1	19	28	0	28	277	0	1
159	1	1	3	0	28	277	0	1
159	1	4	42	0	28	277	0	1
159	1	5	1	0	28	277	0	1
159	1	8	43	0	28	277	0	1
159	1	12	2	0	28	277	0	1
159	1	13	4	0	28	277	0	1
159	1	15	45	0	28	277	0	1
159	1	16	44	0	28	277	0	1
160	1	2	14	0	28	277	0	1
160	1	3	29	0	28	277	0	1
160	1	11	16	0	28	277	0	1
160	1	14	15	0	28	277	0	1
160	1	17	27	0	28	277	0	1
160	1	18	30	0	28	277	0	1
160	1	19	28	0	28	277	0	1
160	1	20	13	0	28	277	0	1
161	1	4	42	0	28	277	0	1
161	1	6	39	0	28	277	0	1
161	1	7	38	0	28	277	0	1
161	1	8	43	0	28	277	0	1
161	1	9	36	0	28	277	0	1
161	1	10	37	0	28	277	0	1
161	1	15	45	0	28	277	0	1
161	1	16	44	0	28	277	0	1
162	1	1	3	0	28	277	0	1
162	1	2	14	0	28	277	0	1
162	1	5	1	0	28	277	0	1
162	1	11	16	0	28	277	0	1
162	1	12	2	0	28	277	0	1
162	1	13	4	0	28	277	0	1
162	1	14	15	0	28	277	0	1
162	1	20	13	0	28	277	0	1
163	1	3	29	0	28	277	0	1
163	1	6	39	0	28	277	0	1
163	1	7	38	0	28	277	0	1
163	1	9	36	0	28	277	0	1
163	1	10	37	0	28	277	0	1
163	1	17	27	0	28	277	0	1
163	1	18	30	0	28	277	0	1
163	1	19	28	0	28	277	0	1
164	1	1	3	0	28	277	0	1
164	1	4	42	0	28	277	0	1
164	1	5	1	0	28	277	0	1
164	1	8	43	0	28	277	0	1
164	1	12	2	0	28	277	0	1
164	1	13	4	0	28	277	0	1
164	1	15	45	0	28	277	0	1
164	1	16	44	0	28	277	0	1
165	1	2	14	0	28	277	0	1
165	1	3	29	0	28	277	0	1
165	1	11	16	0	28	277	0	1
165	1	14	15	0	28	277	0	1
165	1	17	27	0	28	277	0	1
165	1	18	30	0	28	277	0	1
165	1	19	28	0	28	277	0	1
165	1	20	13	0	28	277	0	1
166	1	4	42	0	28	277	0	1
166	1	6	39	0	28	277	0	1
166	1	7	38	0	28	277	0	1
166	1	8	43	0	28	277	0	1
166	1	9	36	0	28	277	0	1
166	1	10	37	0	28	277	0	1
166	1	15	45	0	28	277	0	1
166	1	16	44	0	28	277	0	1
167	1	1	3	0	28	277	0	1
167	1	2	14	0	28	277	0	1
167	1	5	1	0	28	277	0	1
167	1	11	16	0	28	277	0	1
167	1	12	2	0	28	277	0	1
167	1	13	4	0	28	277	0	1
167	1	14	15	0	28	277	0	1
167	1	20	13	0	28	277	0	1
168	1	3	29	0	28	277	0	1
168	1	6	39	0	28	277	0	1
168	1	7	38	0	28	277	0	1
168	1	9	36	0	28	277	0	1
168	1	10	37	0	28	277	0	1
168	1	17	27	0	28	277	0	1
168	1	18	30	0	28	277	0	1
168	1	19	28	0	28	277	0	1
169	1	1	3	0	28	277	0	1
169	1	4	42	0	28	277	0	1
169	1	5	1	0	28	277	0	1
169	1	8	43	0	28	277	0	1
169	1	12	2	0	28	277	0	1
169	1	13	4	0	28	277	0	1
169	1	15	45	0	28	277	0	1
169	1	16	44	0	28	277	0	1
170	1	2	14	0	28	277	0	1
170	1	3	29	0	28	277	0	1
170	1	11	16	0	28	277	0	1
170	1	14	15	0	28	277	0	1
170	1	17	27	0	28	277	0	1
170	1	18	30	0	28	277	0	1
170	1	19	28	0	28	277	0	1
170	1	20	13	0	28	277	0	1
171	1	4	42	0	28	277	0	1
171	1	6	39	0	28	277	0	1
171	1	7	38	0	28	277	0	1
171	1	8	43	0	28	277	0	1
171	1	9	36	0	28	277	0	1
171	1	10	37	0	28	277	0	1
171	1	15	45	0	28	277	0	1
171	1	16	44	0	28	277	0	1
172	1	1	3	0	28	277	0	1
172	1	2	14	0	28	277	0	1
172	1	5	1	0	28	277	0	1
172	1	11	16	0	28	277	0	1
172	1	12	2	0	28	277	0	1
172	1	13	4	0	28	277	0	1
172	1	14	15	0	28	277	0	1
172	1	20	13	0	28	277	0	1
173	1	3	29	0	28	277	0	1
173	1	6	39	0	28	277	0	1
173	1	7	38	0	28	277	0	1
173	1	9	36	0	28	277	0	1
173	1	10	37	0	28	277	0	1
173	1	17	27	0	28	277	0	1
173	1	18	30	0	28	277	0	1
173	1	19	28	0	28	277	0	1
174	1	1	3	0	28	277	0	1
174	1	4	42	0	28	277	0	1
174	1	5	1	0	28	277	0	1
174	1	8	43	0	28	277	0	1
174	1	12	2	0	28	277	0	1
174	1	13	4	0	28	277	0	1
174	1	15	45	0	28	277	0	1
174	1	16	44	0	28	277	0	1
175	1	2	14	0	28	277	0	1
175	1	3	29	0	28	277	0	1
175	1	11	16	0	28	277	0	1
175	1	14	15	0	28	277	0	1
175	1	17	27	0	28	277	0	1
175	1	18	30	0	28	277	0	1
175	1	19	28	0	28	277	0	1
175	1	20	13	0	28	277	0	1
176	1	4	42	0	28	277	0	1
176	1	6	39	0	28	277	0	1
176	1	7	38	0	28	277	0	1
176	1	8	43	0	28	277	0	1
176	1	9	36	0	28	277	0	1
176	1	10	37	0	28	277	0	1
176	1	15	45	0	28	277	0	1
176	1	16	44	0	28	277	0	1
177	1	1	3	0	28	277	0	1
177	1	2	14	0	28	277	0	1
177	1	5	1	0	28	277	0	1
177	1	11	16	0	28	277	0	1
177	1	12	2	0	28	277	0	1
177	1	13	4	0	28	277	0	1
177	1	14	15	0	28	277	0	1
177	1	20	13	0	28	277	0	1
178	1	3	29	0	28	277	0	1
178	1	6	39	0	28	277	0	1
178	1	7	38	0	28	277	0	1
178	1	9	36	0	28	277	0	1
178	1	10	37	0	28	277	0	1
178	1	17	27	0	28	277	0	1
178	1	18	30	0	28	277	0	1
178	1	19	28	0	28	277	0	1
179	1	1	3	0	28	277	0	1
179	1	4	42	0	28	277	0	1
179	1	5	1	0	28	277	0	1
179	1	8	43	0	28	277	0	1
179	1	12	2	0	28	277	0	1
179	1	13	4	0	28	277	0	1
179	1	15	45	0	28	277	0	1
179	1	16	44	0	28	277	0	1
180	1	2	14	0	28	277	0	1
180	1	3	29	0	28	277	0	1
180	1	11	16	0	28	277	0	1
180	1	14	15	0	28	277	0	1
180	1	17	27	0	28	277	0	1
180	1	18	30	0	28	277	0	1
180	1	19	28	0	28	277	0	1
180	1	20	13	0	28	277	0	1
181	1	4	42	0	28	277	0	1
181	1	6	39	0	28	277	0	1
181	1	7	38	0	28	277	0	1
181	1	8	43	0	28	277	0	1
181	1	9	36	0	28	277	0	1
181	1	10	37	0	28	277	0	1
181	1	15	45	0	28	277	0	1
181	1	16	44	0	28	277	0	1
182	1	1	3	0	28	277	0	1
182	1	2	14	0	28	277	0	1
182	1	5	1	0	28	277	0	1
182	1	11	16	0	28	277	0	1
182	1	12	2	0	28	277	0	1
182	1	13	4	0	28	277	0	1
182	1	14	15	0	28	277	0	1
182	1	20	13	0	28	277	0	1
183	1	3	29	0	28	277	0	1
183	1	6	39	0	28	277	0	1
183	1	7	38	0	28	277	0	1
183	1	9	36	0	28	277	0	1
183	1	10	37	0	28	277	0	1
183	1	17	27	0	28	277	0	1
183	1	18	30	0	28	277	0	1
183	1	19	28	0	28	277	0	1
184	1	1	3	0	28	277	0	1
184	1	4	42	0	28	277	0	1
184	1	5	1	0	28	277	0	1
184	1	8	43	0	28	277	0	1
184	1	12	2	0	28	277	0	1
184	1	13	4	0	28	277	0	1
184	1	15	45	0	28	277	0	1
184	1	16	44	0	28	277	0	1
185	1	2	14	0	28	277	0	1
185	1	3	29	0	28	277	0	1
185	1	11	16	0	28	277	0	1
185	1	14	15	0	28	277	0	1
185	1	17	27	0	28	277	0	1
185	1	18	30	0	28	277	0	1
185	1	19	28	0	28	277	0	1
185	1	20	13	0	28	277	0	1
186	1	4	42	0	28	277	0	1
186	1	6	39	0	28	277	0	1
186	1	7	38	0	28	277	0	1
186	1	8	43	0	28	277	0	1
186	1	9	36	0	28	277	0	1
186	1	10	37	0	28	277	0	1
186	1	15	45	0	28	277	0	1
186	1	16	44	0	28	277	0	1
187	1	1	3	0	28	277	0	1
187	1	2	14	0	28	277	0	1
187	1	5	1	0	28	277	0	1
187	1	11	16	0	28	277	0	1
187	1	12	2	0	28	277	0	1
187	1	13	4	0	28	277	0	1
187	1	14	15	0	28	277	0	1
187	1	20	13	0	28	277	0	1
188	1	3	29	0	28	277	0	1
188	1	6	39	0	28	277	0	1
188	1	7	38	0	28	277	0	1
188	1	9	36	0	28	277	0	1
188	1	10	37	0	28	277	0	1
188	1	17	27	0	28	277	0	1
188	1	18	30	0	28	277	0	1
188	1	19	28	0	28	277	0	1
189	1	1	3	0	28	277	0	1
189	1	4	42	0	28	277	0	1
189	1	5	1	0	28	277	0	1
189	1	8	43	0	28	277	0	1
189	1	12	2	0	28	277	0	1
189	1	13	4	0	28	277	0	1
189	1	15	45	0	28	277	0	1
189	1	16	44	0	28	277	0	1
190	1	2	14	0	28	277	0	1
190	1	3	29	0	28	277	0	1
190	1	11	16	0	28	277	0	1
190	1	14	15	0	28	277	0	1
190	1	17	27	0	28	277	0	1
190	1	18	30	0	28	277	0	1
190	1	19	28	0	28	277	0	1
190	1	20	13	0	28	277	0	1
191	1	4	42	0	28	277	0	1
191	1	6	39	0	28	277	0	1
191	1	7	38	0	28	277	0	1
191	1	8	43	0	28	277	0	1
191	1	9	36	0	28	277	0	1
191	1	10	37	0	28	277	0	1
191	1	15	45	0	28	277	0	1
191	1	16	44	0	28	277	0	1
192	1	1	3	0	28	277	0	1
192	1	2	14	0	28	277	0	1
192	1	5	1	0	28	277	0	1
192	1	11	16	0	28	277	0	1
192	1	12	2	0	28	277	0	1
192	1	13	4	0	28	277	0	1
192	1	14	15	0	28	277	0	1
192	1	20	13	0	28	277	0	1
193	1	3	29	0	28	277	0	1
193	1	6	39	0	28	277	0	1
193	1	7	38	0	28	277	0	1
193	1	9	36	0	28	277	0	1
193	1	10	37	0	28	277	0	1
193	1	17	27	0	28	277	0	1
193	1	18	30	0	28	277	0	1
193	1	19	28	0	28	277	0	1
194	1	1	3	0	28	277	0	1
194	1	4	42	0	28	277	0	1
194	1	5	1	0	28	277	0	1
194	1	8	43	0	28	277	0	1
194	1	12	2	0	28	277	0	1
194	1	13	4	0	28	277	0	1
194	1	15	45	0	28	277	0	1
194	1	16	44	0	28	277	0	1
195	1	2	14	0	28	277	0	1
195	1	3	29	0	28	277	0	1
195	1	11	16	0	28	277	0	1
195	1	14	15	0	28	277	0	1
195	1	17	27	0	28	277	0	1
195	1	18	30	0	28	277	0	1
195	1	19	28	0	28	277	0	1
195	1	20	13	0	28	277	0	1
196	1	4	42	0	28	277	0	1
196	1	6	39	0	28	277	0	1
196	1	7	38	0	28	277	0	1
196	1	8	43	0	28	277	0	1
196	1	9	36	0	28	277	0	1
196	1	10	37	0	28	277	0	1
196	1	15	45	0	28	277	0	1
196	1	16	44	0	28	277	0	1
197	1	1	3	0	28	277	0	1
197	1	2	14	0	28	277	0	1
197	1	5	1	0	28	277	0	1
197	1	11	16	0	28	277	0	1
197	1	12	2	0	28	277	0	1
197	1	13	4	0	28	277	0	1
197	1	14	15	0	28	277	0	1
197	1	20	13	0	28	277	0	1
198	1	3	29	0	28	277	0	1
198	1	6	39	0	28	277	0	1
198	1	7	38	0	28	277	0	1
198	1	9	36	0	28	277	0	1
198	1	10	37	0	28	277	0	1
198	1	17	27	0	28	277	0	1
198	1	18	30	0	28	277	0	1
198	1	19	28	0	28	277	0	1
199	1	1	3	0	28	277	0	1
199	1	4	42	0	28	277	0	1
199	1	5	1	0	28	277	0	1
199	1	8	43	0	28	277	0	1
199	1	12	2	0	28	277	0	1
199	1	13	4	0	28	277	0	1
199	1	15	45	0	28	277	0	1
199	1	16	44	0	28	277	0	1
200	1	2	14	0	28	277	0	1
200	1	3	29	0	28	277	0	1
200	1	11	16	0	28	277	0	1
200	1	14	15	0	28	277	0	1
200	1	17	27	0	28	277	0	1
200	1	18	30	0	28	277	0	1
200	1	19	28	0	28	277	0	1
200	1	20	13	0	28	277	0	1
201	1	4	42	0	28	277	0	1
201	1	6	39	0	28	277	0	1
201	1	7	38	0	28	277	0	1
201	1	8	43	0	28	277	0	1
201	1	9	36	0	28	277	0	1
201	1	10	37	0	28	277	0	1
201	1	15	45	0	28	277	0	1
201	1	16	44	0	28	277	0	1
202	1	1	3	0	28	277	0	1
202	1	2	14	0	28	277	0	1
202	1	5	1	0	28	277	0	1
202	1	11	16	0	28	277	0	1
202	1	12	2	0	28	277	0	1
202	1	13	4	0	28	277	0	1
202	1	14	15	0	28	277	0	1
202	1	20	13	0	28	277	0	1
203	1	3	29	0	28	277	0	1
203	1	6	39	0	28	277	0	1
203	1	7	38	0	28	277	0	1
203	1	9	36	0	28	277	0	1
203	1	10	37	0	28	277	0	1
203	1	17	27	0	28	277	0	1
203	1	18	30	0	28	277	0	1
203	1	19	28	0	28	277	0	1
204	1	1	3	0	28	277	0	1
204	1	4	42	0	28	277	0	1
204	1	5	1	0	28	277	0	1
204	1	8	43	0	28	277	0	1
204	1	12	2	0	28	277	0	1
204	1	13	4	0	28	277	0	1
204	1	15	45	0	28	277	0	1
204	1	16	44	0	28	277	0	1
205	1	2	14	0	28	277	0	1
205	1	3	29	0	28	277	0	1
205	1	11	16	0	28	277	0	1
205	1	14	15	0	28	277	0	1
205	1	17	27	0	28	277	0	1
205	1	18	30	0	28	277	0	1
205	1	19	28	0	28	277	0	1
205	1	20	13	0	28	277	0	1
206	1	4	42	0	28	277	0	1
206	1	6	39	0	28	277	0	1
206	1	7	38	0	28	277	0	1
206	1	8	43	0	28	277	0	1
206	1	9	36	0	28	277	0	1
206	1	10	37	0	28	277	0	1
206	1	15	45	0	28	277	0	1
206	1	16	44	0	28	277	0	1
207	1	1	3	0	28	277	0	1
207	1	2	14	0	28	277	0	1
207	1	5	1	0	28	277	0	1
207	1	11	16	0	28	277	0	1
207	1	12	2	0	28	277	0	1
207	1	13	4	0	28	277	0	1
207	1	14	15	0	28	277	0	1
207	1	20	13	0	28	277	0	1
208	1	3	29	0	28	277	0	1
208	1	6	39	0	28	277	0	1
208	1	7	38	0	28	277	0	1
208	1	9	36	0	28	277	0	1
208	1	10	37	0	28	277	0	1
208	1	17	27	0	28	277	0	1
208	1	18	30	0	28	277	0	1
208	1	19	28	0	28	277	0	1
209	1	1	3	0	28	277	0	1
209	1	4	42	0	28	277	0	1
209	1	5	1	0	28	277	0	1
209	1	8	43	0	28	277	0	1
209	1	12	2	0	28	277	0	1
209	1	13	4	0	28	277	0	1
209	1	15	45	0	28	277	0	1
209	1	16	44	0	28	277	0	1
210	1	2	14	0	28	277	0	1
210	1	3	29	0	28	277	0	1
210	1	11	16	0	28	277	0	1
210	1	14	15	0	28	277	0	1
210	1	17	27	0	28	277	0	1
210	1	18	30	0	28	277	0	1
210	1	19	28	0	28	277	0	1
210	1	20	13	0	28	277	0	1
211	1	4	42	0	28	277	0	1
211	1	6	39	0	28	277	0	1
211	1	7	38	0	28	277	0	1
211	1	8	43	0	28	277	0	1
211	1	9	36	0	28	277	0	1
211	1	10	37	0	28	277	0	1
211	1	15	45	0	28	277	0	1
211	1	16	44	0	28	277	0	1
212	1	1	3	0	28	277	0	1
212	1	2	14	0	28	277	0	1
212	1	5	1	0	28	277	0	1
212	1	11	16	0	28	277	0	1
212	1	12	2	0	28	277	0	1
212	1	13	4	0	28	277	0	1
212	1	14	15	0	28	277	0	1
212	1	20	13	0	28	277	0	1
213	1	3	29	0	28	277	0	1
213	1	6	39	0	28	277	0	1
213	1	7	38	0	28	277	0	1
213	1	9	36	0	28	277	0	1
213	1	10	37	0	28	277	0	1
213	1	17	27	0	28	277	0	1
213	1	18	30	0	28	277	0	1
213	1	19	28	0	28	277	0	1
214	1	1	3	0	28	277	0	1
214	1	4	42	0	28	277	0	1
214	1	5	1	0	28	277	0	1
214	1	8	43	0	28	277	0	1
214	1	12	2	0	28	277	0	1
214	1	13	4	0	28	277	0	1
214	1	15	45	0	28	277	0	1
214	1	16	44	0	28	277	0	1
215	1	2	14	0	28	277	0	1
215	1	3	29	0	28	277	0	1
215	1	11	16	0	28	277	0	1
215	1	14	15	0	28	277	0	1
215	1	17	27	0	28	277	0	1
215	1	18	30	0	28	277	0	1
215	1	19	28	0	28	277	0	1
215	1	20	13	0	28	277	0	1
216	1	4	42	0	28	277	0	1
216	1	6	39	0	28	277	0	1
216	1	7	38	0	28	277	0	1
216	1	8	43	0	28	277	0	1
216	1	9	36	0	28	277	0	1
216	1	10	37	0	28	277	0	1
216	1	15	45	0	28	277	0	1
216	1	16	44	0	28	277	0	1
217	1	1	3	0	28	277	0	1
217	1	2	14	0	28	277	0	1
217	1	5	1	0	28	277	0	1
217	1	11	16	0	28	277	0	1
217	1	12	2	0	28	277	0	1
217	1	13	4	0	28	277	0	1
217	1	14	15	0	28	277	0	1
217	1	20	13	0	28	277	0	1
218	1	3	29	0	28	277	0	1
218	1	6	39	0	28	277	0	1
218	1	7	38	0	28	277	0	1
218	1	9	36	0	28	277	0	1
218	1	10	37	0	28	277	0	1
218	1	17	27	0	28	277	0	1
218	1	18	30	0	28	277	0	1
218	1	19	28	0	28	277	0	1
219	1	1	3	0	28	277	0	1
219	1	4	42	0	28	277	0	1
219	1	5	1	0	28	277	0	1
219	1	8	43	0	28	277	0	1
219	1	12	2	0	28	277	0	1
219	1	13	4	0	28	277	0	1
219	1	15	45	0	28	277	0	1
219	1	16	44	0	28	277	0	1
220	1	2	14	0	28	277	0	1
220	1	3	29	0	28	277	0	1
220	1	11	16	0	28	277	0	1
220	1	14	15	0	28	277	0	1
220	1	17	27	0	28	277	0	1
220	1	18	30	0	28	277	0	1
220	1	19	28	0	28	277	0	1
220	1	20	13	0	28	277	0	1
221	1	4	42	0	28	277	0	1
221	1	6	39	0	28	277	0	1
221	1	7	38	0	28	277	0	1
221	1	8	43	0	28	277	0	1
221	1	9	36	0	28	277	0	1
221	1	10	37	0	28	277	0	1
221	1	15	45	0	28	277	0	1
221	1	16	44	0	28	277	0	1
222	1	1	3	0	28	277	0	1
222	1	2	14	0	28	277	0	1
222	1	5	1	0	28	277	0	1
222	1	11	16	0	28	277	0	1
222	1	12	2	0	28	277	0	1
222	1	13	4	0	28	277	0	1
222	1	14	15	0	28	277	0	1
222	1	20	13	0	28	277	0	1
223	1	3	29	0	28	277	0	1
223	1	6	39	0	28	277	0	1
223	1	7	38	0	28	277	0	1
223	1	9	36	0	28	277	0	1
223	1	10	37	0	28	277	0	1
223	1	17	27	0	28	277	0	1
223	1	18	30	0	28	277	0	1
223	1	19	28	0	28	277	0	1
224	1	1	3	0	28	277	0	1
224	1	4	42	0	28	277	0	1
224	1	5	1	0	28	277	0	1
224	1	8	43	0	28	277	0	1
224	1	12	2	0	28	277	0	1
224	1	13	4	0	28	277	0	1
224	1	15	45	0	28	277	0	1
224	1	16	44	0	28	277	0	1
225	1	2	14	0	28	277	0	1
225	1	3	29	0	28	277	0	1
225	1	11	16	0	28	277	0	1
225	1	14	15	0	28	277	0	1
225	1	17	27	0	28	277	0	1
225	1	18	30	0	28	277	0	1
225	1	19	28	0	28	277	0	1
225	1	20	13	0	28	277	0	1
226	1	4	42	0	28	277	0	1
226	1	6	39	0	28	277	0	1
226	1	7	38	0	28	277	0	1
226	1	8	43	0	28	277	0	1
226	1	9	36	0	28	277	0	1
226	1	10	37	0	28	277	0	1
226	1	15	45	0	28	277	0	1
226	1	16	44	0	28	277	0	1
227	1	1	3	0	28	277	0	1
227	1	2	14	0	28	277	0	1
227	1	5	1	0	28	277	0	1
227	1	11	16	0	28	277	0	1
227	1	12	2	0	28	277	0	1
227	1	13	4	0	28	277	0	1
227	1	14	15	0	28	277	0	1
227	1	20	13	0	28	277	0	1
228	1	3	29	0	28	277	0	1
228	1	6	39	0	28	277	0	1
228	1	7	38	0	28	277	0	1
228	1	9	36	0	28	277	0	1
228	1	10	37	0	28	277	0	1
228	1	17	27	0	28	277	0	1
228	1	18	30	0	28	277	0	1
228	1	19	28	0	28	277	0	1
229	1	1	3	0	28	277	0	1
229	1	4	42	0	28	277	0	1
229	1	5	1	0	28	277	0	1
229	1	8	43	0	28	277	0	1
229	1	12	2	0	28	277	0	1
229	1	13	4	0	28	277	0	1
229	1	15	45	0	28	277	0	1
229	1	16	44	0	28	277	0	1
230	1	2	14	0	28	277	0	1
230	1	3	29	0	28	277	0	1
230	1	11	16	0	28	277	0	1
230	1	14	15	0	28	277	0	1
230	1	17	27	0	28	277	0	1
230	1	18	30	0	28	277	0	1
230	1	19	28	0	28	277	0	1
230	1	20	13	0	28	277	0	1
231	1	4	42	0	28	277	0	1
231	1	6	39	0	28	277	0	1
231	1	7	38	0	28	277	0	1
231	1	8	43	0	28	277	0	1
231	1	9	36	0	28	277	0	1
231	1	10	37	0	28	277	0	1
231	1	15	45	0	28	277	0	1
231	1	16	44	0	28	277	0	1
232	1	1	3	0	28	277	0	1
232	1	2	14	0	28	277	0	1
232	1	5	1	0	28	277	0	1
232	1	11	16	0	28	277	0	1
232	1	12	2	0	28	277	0	1
232	1	13	4	0	28	277	0	1
232	1	14	15	0	28	277	0	1
232	1	20	13	0	28	277	0	1
233	1	3	29	0	28	277	0	1
233	1	6	39	0	28	277	0	1
233	1	7	38	0	28	277	0	1
233	1	9	36	0	28	277	0	1
233	1	10	37	0	28	277	0	1
233	1	17	27	0	28	277	0	1
233	1	18	30	0	28	277	0	1
233	1	19	28	0	28	277	0	1
234	1	1	3	0	28	277	0	1
234	1	4	42	0	28	277	0	1
234	1	5	1	0	28	277	0	1
234	1	8	43	0	28	277	0	1
234	1	12	2	0	28	277	0	1
234	1	13	4	0	28	277	0	1
234	1	15	45	0	28	277	0	1
234	1	16	44	0	28	277	0	1
235	1	2	14	0	28	277	0	1
235	1	3	29	0	28	277	0	1
235	1	11	16	0	28	277	0	1
235	1	14	15	0	28	277	0	1
235	1	17	27	0	28	277	0	1
235	1	18	30	0	28	277	0	1
235	1	19	28	0	28	277	0	1
235	1	20	13	0	28	277	0	1
236	1	4	42	0	28	277	0	1
236	1	6	39	0	28	277	0	1
236	1	7	38	0	28	277	0	1
236	1	8	43	0	28	277	0	1
236	1	9	36	0	28	277	0	1
236	1	10	37	0	28	277	0	1
236	1	15	45	0	28	277	0	1
236	1	16	44	0	28	277	0	1
237	1	1	3	0	28	277	0	1
237	1	2	14	0	28	277	0	1
237	1	5	1	0	28	277	0	1
237	1	11	16	0	28	277	0	1
237	1	12	2	0	28	277	0	1
237	1	13	4	0	28	277	0	1
237	1	14	15	0	28	277	0	1
237	1	20	13	0	28	277	0	1
238	1	3	29	0	28	277	0	1
238	1	6	39	0	28	277	0	1
238	1	7	38	0	28	277	0	1
238	1	9	36	0	28	277	0	1
238	1	10	37	0	28	277	0	1
238	1	17	27	0	28	277	0	1
238	1	18	30	0	28	277	0	1
238	1	19	28	0	28	277	0	1
239	1	1	3	0	28	277	0	1
239	1	4	42	0	28	277	0	1
239	1	5	1	0	28	277	0	1
239	1	8	43	0	28	277	0	1
239	1	12	2	0	28	277	0	1
239	1	13	4	0	28	277	0	1
239	1	15	45	0	28	277	0	1
239	1	16	44	0	28	277	0	1
240	1	2	14	0	28	277	0	1
240	1	3	29	0	28	277	0	1
240	1	11	16	0	28	277	0	1
240	1	14	15	0	28	277	0	1
240	1	17	27	0	28	277	0	1
240	1	18	30	0	28	277	0	1
240	1	19	28	0	28	277	0	1
240	1	20	13	0	28	277	0	1
241	1	4	42	0	28	277	0	1
241	1	6	39	0	28	277	0	1
241	1	7	38	0	28	277	0	1
241	1	8	43	0	28	277	0	1
241	1	9	36	0	28	277	0	1
241	1	10	37	0	28	277	0	1
241	1	15	45	0	28	277	0	1
241	1	16	44	0	28	277	0	1
242	1	1	3	0	28	277	0	1
242	1	2	14	0	28	277	0	1
