% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct
944	1	6	8	0	28	373	0	1	1
945	1	5	1	0	28	373	0	1	1
945	1	3	2	0	28	373	0	1	1
945	1	1	3	0	28	373	0	1	1
945	1	4	4	0	28	373	0	1	1
945	1	2	7	0	28	373	0	1	1
945	1	6	8	0	28	373	0	1	1
946	1	5	1	0	28	373	0	1	1
946	1	3	2	0	28	373	0	1	1
946	1	1	3	0	28	373	0	1	1
946	1	4	4	0	28	373	0	1	1
946	1	2	7	0	28	373	0	1	1
946	1	6	8	0	28	373	0	1	1
947	1	5	1	0	28	373	0	1	1
947	1	3	2	0	28	373	0	1	1
947	1	1	3	0	28	373	0	1	1
947	1	4	4	0	28	373	0	1	1
947	1	2	7	0	28	373	0	1	1
947	1	6	8	0	28	373	0	1	1
948	1	5	1	0	28	373	0	1	1
948	1	3	2	0	28	373	0	1	1
948	1	1	3	0	28	373	0	1	1
948	1	4	4	0	28	373	0	1	1
948	1	2	7	0	28	373	0	1	1
948	1	6	8	0	28	373	0	1	1
949	1	5	1	0	28	373	0	1	1
949	1	3	2	0	28	373	0	1	1
949	1	1	3	0	28	373	0	1	1
949	1	4	4	0	28	373	0	1	1
949	1	2	7	0	28	373	0	1	1
949	1	6	8	0	28	373	0	1	1
950	1	5	1	0	28	373	0	1	1
950	1	3	2	0	28	373	0	1	1
950	1	1	3	0	28	373	0	1	1
950	1	4	4	0	28	373	0	1	1
950	1	2	7	0	28	373	0	1	1
950	1	6	8	0	28	373	0	1	1
951	1	5	1	0	28	373	0	1	1
951	1	3	2	0	28	373	0	1	1
951	1	1	3	0	28	373	0	1	1
951	1	4	4	0	28	373	0	1	1
951	1	2	7	0	28	373	0	1	1
951	1	6	8	0	28	373	0	1	1
952	1	5	1	0	28	373	0	1	1
952	1	3	2	0	28	373	0	1	1
952	1	1	3	0	28	373	0	1	1
952	1	4	4	0	28	373	0	1	1
952	1	2	7	0	28	373	0	1	1
952	1	6	8	0	28	373	0	1	1
953	1	5	1	0	28	373	0	1	1
953	1	3	2	0	28	373	0	1	1
953	1	1	3	0	28	373	0	1	1
953	1	4	4	0	28	373	0	1	1
953	1	2	7	0	28	373	0	1	1
953	1	6	8	0	28	373	0	1	1
954	1	5	1	0	28	373	0	1	1
954	1	3	2	0	28	373	0	1	1
954	1	1	3	0	28	373	0	1	1
954	1	4	4	0	28	373	0	1	1
954	1	2	7	0	28	373	0	1	1
954	1	6	8	0	28	373	0	1	1
955	1	5	1	0	28	373	0	1	1
955	1	3	2	0	28	373	0	1	1
955	1	1	3	0	28	373	0	1	1
955	1	4	4	0	28	373	0	1	1
955	1	2	7	0	28	373	0	1	1
955	1	6	8	0	28	373	0	1	1
956	1	5	1	0	28	373	0	1	1
956	1	3	2	0	28	373	0	1	1
956	1	1	3	0	28	373	0	1	1
956	1	4	4	0	28	373	0	1	1
956	1	2	7	0	28	373	0	1	1
956	1	6	8	0	28	373	0	1	1
957	1	5	1	0	28	373	0	1	1
957	1	3	2	0	28	373	0	1	1
957	1	1	3	0	28	373	0	1	1
957	1	4	4	0	28	373	0	1	1
957	1	2	7	0	28	373	0	1	1
957	1	6	8	0	28	373	0	1	1
958	1	5	1	0	28	373	0	1	1
958	1	3	2	0	28	373	0	1	1
958	1	1	3	0	28	373	0	1	1
958	1	4	4	0	28	373	0	1	1
958	1	2	7	0	28	373	0	1	1
958	1	6	8	0	28	373	0	1	1
959	1	5	1	0	28	373	0	1	1
959	1	3	2	0	28	373	0	1	1
959	1	1	3	0	28	373	0	1	1
959	1	4	4	0	28	373	0	1	1
959	1	2	7	0	28	373	0	1	1
959	1	6	8	0	28	373	0	1	1
960	1	5	1	0	28	373	0	1	1
960	1	3	2	0	28	373	0	1	1
960	1	1	3	0	28	373	0	1	1
960	1	4	4	0	28	373	0	1	1
960	1	2	7	0	28	373	0	1	1
960	1	6	8	0	28	373	0	1	1
961	1	5	1	0	28	373	0	1	1
961	1	3	2	0	28	373	0	1	1
961	1	1	3	0	28	373	0	1	1
961	1	4	4	0	28	373	0	1	1
961	1	2	7	0	28	373	0	1	1
961	1	6	8	0	28	373	0	1	1
962	1	5	1	0	28	373	0	1	1
962	1	3	2	0	28	373	0	1	1
962	1	1	3	0	28	373	0	1	1
962	1	4	4	0	28	373	0	1	1
962	1	2	7	0	28	373	0	1	1
962	1	6	8	0	28	373	0	1	1
963	1	5	1	0	28	373	0	1	1
963	1	3	2	0	28	373	0	1	1
963	1	1	3	0	28	373	0	1	1
963	1	4	4	0	28	373	0	1	1
963	1	2	7	0	28	373	0	1	1
963	1	6	8	0	28	373	0	1	1
964	1	5	1	0	28	373	0	1	1
964	1	3	2	0	28	373	0	1	1
964	1	1	3	0	28	373	0	1	1
964	1	4	4	0	28	373	0	1	1
964	1	2	7	0	28	373	0	1	1
964	1	6	8	0	28	373	0	1	1
965	1	5	1	0	28	373	0	1	1
965	1	3	2	0	28	373	0	1	1
965	1	1	3	0	28	373	0	1	1
965	1	4	4	0	28	373	0	1	1
965	1	2	7	0	28	373	0	1	1
965	1	6	8	0	28	373	0	1	1
966	1	5	1	0	28	373	0	1	1
966	1	3	2	0	28	373	0	1	1
966	1	1	3	0	28	373	0	1	1
966	1	4	4	0	28	373	0	1	1
966	1	2	7	0	28	373	0	1	1
966	1	6	8	0	28	373	0	1	1
967	1	5	1	0	28	373	0	1	1
967	1	3	2	0	28	373	0	1	1
967	1	1	3	0	28	373	0	1	1
967	1	4	4	0	28	373	0	1	1
967	1	2	7	0	28	373	0	1	1
967	1	6	8	0	28	373	0	1	1
968	1	5	1	0	28	373	0	1	1
968	1	3	2	0	28	373	0	1	1
968	1	1	3	0	28	373	0	1	1
968	1	4	4	0	28	373	0	1	1
968	1	2	7	0	28	373	0	1	1
968	1	6	8	0	28	373	0	1	1
969	1	5	1	0	28	373	0	1	1
969	1	3	2	0	28	373	0	1	1
969	1	1	3	0	28	373	0	1	1
969	1	4	4	0	28	373	0	1	1
969	1	2	7	0	28	373	0	1	1
969	1	6	8	0	28	373	0	1	1
970	1	5	1	0	28	373	0	1	1
970	1	3	2	0	28	373	0	1	1
970	1	1	3	0	28	373	0	1	1
970	1	4	4	0	28	373	0	1	1
970	1	2	7	0	28	373	0	1	1
970	1	6	8	0	28	373	0	1	1
971	1	5	1	0	28	373	0	1	1
971	1	3	2	0	28	373	0	1	1
971	1	1	3	0	28	373	0	1	1
971	1	4	4	0	28	373	0	1	1
971	1	2	7	0	28	373	0	1	1
971	1	6	8	0	28	373	0	1	1
972	1	5	1	0	28	373	0	1	1
972	1	3	2	0	28	373	0	1	1
972	1	1	3	0	28	373	0	1	1
972	1	4	4	0	28	373	0	1	1
972	1	2	7	0	28	373	0	1	1
972	1	6	8	0	28	373	0	1	1
973	1	5	1	0	28	373	0	1	1
973	1	3	2	0	28	373	0	1	1
973	1	1	3	0	28	373	0	1	1
973	1	4	4	0	28	373	0	1	1
973	1	2	7	0	28	373	0	1	1
973	1	6	8	0	28	373	0	1	1
974	1	5	1	0	28	373	0	1	1
974	1	3	2	0	28	373	0	1	1
974	1	1	3	0	28	373	0	1	1
974	1	4	4	0	28	373	0	1	1
974	1	2	7	0	28	373	0	1	1
974	1	6	8	0	28	373	0	1	1
975	1	5	1	0	28	373	0	1	1
975	1	3	2	0	28	373	0	1	1
975	1	1	3	0	28	373	0	1	1
975	1	4	4	0	28	373	0	1	1
975	1	2	7	0	28	373	0	1	1
975	1	6	8	0	28	373	0	1	1
976	1	5	1	0	28	373	0	1	1
976	1	3	2	0	28	373	0	1	1
976	1	1	3	0	28	373	0	1	1
976	1	4	4	0	28	373	0	1	1
976	1	2	7	0	28	373	0	1	1
976	1	6	8	0	28	373	0	1	1
977	1	5	1	0	28	373	0	1	1
977	1	3	2	0	28	373	0	1	1
977	1	1	3	0	28	373	0	1	1
977	1	4	4	0	28	373	0	1	1
977	1	2	7	0	28	373	0	1	1
977	1	6	8	0	28	373	0	1	1
978	1	5	1	0	28	373	0	1	1
978	1	3	2	0	28	373	0	1	1
978	1	1	3	0	28	373	0	1	1
978	1	4	4	0	28	373	0	1	1
978	1	2	7	0	28	373	0	1	1
978	1	6	8	0	28	373	0	1	1
979	1	5	1	0	28	373	0	1	1
979	1	3	2	0	28	373	0	1	1
979	1	1	3	0	28	373	0	1	1
979	1	4	4	0	28	373	0	1	1
979	1	2	7	0	28	373	0	1	1
979	1	6	8	0	28	373	0	1	1
980	1	5	1	0	28	373	0	1	1
980	1	3	2	0	28	373	0	1	1
980	1	1	3	0	28	373	0	1	1
980	1	4	4	0	28	373	0	1	1
980	1	2	7	0	28	373	0	1	1
980	1	6	8	0	28	373	0	1	1
981	1	5	1	0	28	373	0	1	1
981	1	3	2	0	28	373	0	1	1
981	1	1	3	0	28	373	0	1	1
981	1	4	4	0	28	373	0	1	1
981	1	2	7	0	28	373	0	1	1
981	1	6	8	0	28	373	0	1	1
982	1	5	1	0	28	373	0	1	1
982	1	3	2	0	28	373	0	1	1
982	1	1	3	0	28	373	0	1	1
982	1	4	4	0	28	373	0	1	1
982	1	2	7	0	28	373	0	1	1
982	1	6	8	0	28	373	0	1	1
983	1	5	1	0	28	373	0	1	1
983	1	3	2	0	28	373	0	1	1
983	1	1	3	0	28	373	0	1	1
983	1	4	4	0	28	373	0	1	1
983	1	2	7	0	28	373	0	1	1
983	1	6	8	0	28	373	0	1	1
984	1	5	1	0	28	373	0	1	1
984	1	3	2	0	28	373	0	1	1
984	1	1	3	0	28	373	0	1	1
984	1	4	4	0	28	373	0	1	1
984	1	2	7	0	28	373	0	1	1
984	1	6	8	0	28	373	0	1	1
985	1	5	1	0	28	373	0	1	1
985	1	3	2	0	28	373	0	1	1
985	1	1	3	0	28	373	0	1	1
985	1	4	4	0	28	373	0	1	1
985	1	2	7	0	28	373	0	1	1
985	1	6	8	0	28	373	0	1	1
986	1	5	1	0	28	373	0	1	1
986	1	3	2	0	28	373	0	1	1
986	1	1	3	0	28	373	0	1	1
986	1	4	4	0	28	373	0	1	1
986	1	2	7	0	28	373	0	1	1
986	1	6	8	0	28	373	0	1	1
987	1	5	1	0	28	373	0	1	1
987	1	3	2	0	28	373	0	1	1
987	1	1	3	0	28	373	0	1	1
987	1	4	4	0	28	373	0	1	1
987	1	2	7	0	28	373	0	1	1
987	1	6	8	0	28	373	0	1	1
988	1	5	1	0	28	373	0	1	1
988	1	3	2	0	28	373	0	1	1
988	1	1	3	0	28	373	0	1	1
988	1	4	4	0	28	373	0	1	1
988	1	2	7	0	28	373	0	1	1
988	1	6	8	0	28	373	0	1	1
989	1	5	1	0	28	373	0	1	1
989	1	3	2	0	28	373	0	1	1
989	1	1	3	0	28	373	0	1	1
989	1	4	4	0	28	373	0	1	1
989	1	2	7	0	28	373	0	1	1
989	1	6	8	0	28	373	0	1	1
990	1	5	1	0	28	373	0	1	1
990	1	3	2	0	28	373	0	1	1
990	1	1	3	0	28	373	0	1	1
990	1	4	4	0	28	373	0	1	1
990	1	2	7	0	28	373	0	1	1
990	1	6	8	0	28	373	0	1	1
991	1	5	1	0	28	373	0	1	1
991	1	3	2	0	28	373	0	1	1
991	1	1	3	0	28	373	0	1	1
991	1	4	4	0	28	373	0	1	1
991	1	2	7	0	28	373	0	1	1
991	1	6	8	0	28	373	0	1	1
992	1	5	1	0	28	373	0	1	1
992	1	3	2	0	28	373	0	1	1
992	1	1	3	0	28	373	0	1	1
992	1	4	4	0	28	373	0	1	1
992	1	2	7	0	28	373	0	1	1
992	1	6	8	0	28	373	0	1	1
993	1	5	1	0	28	373	0	1	1
993	1	3	2	0	28	373	0	1	1
993	1	1	3	0	28	373	0	1	1
993	1	4	4	0	28	373	0	1	1
993	1	2	7	0	28	373	0	1	1
993	1	6	8	0	28	373	0	1	1
994	1	5	1	0	28	373	0	1	1
994	1	3	2	0	28	373	0	1	1
994	1	1	3	0	28	373	0	1	1
994	1	4	4	0	28	373	0	1	1
994	1	2	7	0	28	373	0	1	1
994	1	6	8	0	28	373	0	1	1
995	1	5	1	0	28	373	0	1	1
995	1	3	2	0	28	373	0	1	1
995	1	1	3	0	28	373	0	1	1
995	1	4	4	0	28	373	0	1	1
995	1	2	7	0	28	373	0	1	1
995	1	6	8	0	28	373	0	1	1
996	1	5	1	0	28	373	0	1	1
996	1	3	2	0	28	373	0	1	1
996	1	1	3	0	28	373	0	1	1
996	1	4	4	0	28	373	0	1	1
996	1	2	7	0	28	373	0	1	1
996	1	6	8	0	28	373	0	1	1
997	1	5	1	0	28	373	0	1	1
997	1	3	2	0	28	373	0	1	1
997	1	1	3	0	28	373	0	1	1
997	1	4	4	0	28	373	0	1	1
997	1	2	7	0	28	373	0	1	1
997	1	6	8	0	28	373	0	1	1
998	1	5	1	0	28	373	0	1	1
998	1	3	2	0	28	373	0	1	1
998	1	1	3	0	28	373	0	1	1
998	1	4	4	0	28	373	0	1	1
998	1	2	7	0	28	373	0	1	1
998	1	6	8	0	28	373	0	1	1
999	1	5	1	0	28	373	0	1	1
999	1	3	2	0	28	373	0	1	1
999	1	1	3	0	28	373	0	1	1
999	1	4	4	0	28	373	0	1	1
999	1	2	7	0	28	373	0	1	1
999	1	6	8	0	28	373	0	1	1
